"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite","WeekYearSite.x","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","WeekYearSite.y"
"2750",1151,"2025-07-12","Egregia menziesii","FC",3,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2751",1151,"2025-07-12","Egregia menziesii","FC",3,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2752",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2753",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2754",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2755",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2756",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2757",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2758",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2759",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2760",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2761",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2762",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2763",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2770",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2771",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2772",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2773",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2774",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2775",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2776",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2777",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2778",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2779",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2780",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2781",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2782",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2783",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2784",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2785",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2786",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2787",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2788",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2789",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2790",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"28_25_FC"
"2791",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",229,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2792",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",230,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2793",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",231,"Jul 2025","FC",58.2883333333333,30,"Foulweather",25,"30_25_FC"
"2800",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2801",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2802",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2803",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",238,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2804",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",239,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2805",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",240,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2806",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2807",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2808",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2809",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",238,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2810",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",239,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2811",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",240,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2812",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2813",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2814",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2815",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",238,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2816",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",239,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2817",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",240,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2818",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2819",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2820",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2821",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",238,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2822",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",239,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2823",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",240,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2824",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2825",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2826",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"28_25_SH"
"2827",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",238,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2828",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",239,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2829",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",240,"Jul 2025","SH",33.1733333333333,30,"Perpetua",25,"30_25_SH"
"2830",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2831",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2832",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2833",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2834",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2835",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2836",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2837",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2838",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2839",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2840",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2841",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2842",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2843",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2844",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2845",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2846",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2847",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2848",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2849",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2850",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2851",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2852",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2853",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2854",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2855",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2856",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2857",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2858",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2859",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2860",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2861",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2862",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2863",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2864",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2865",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2866",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2867",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2868",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2869",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2870",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2871",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2872",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2873",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2874",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2875",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2876",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2877",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2878",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2879",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2880",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2881",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2882",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2883",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
"2884",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2885",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2886",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"28_25_YB"
"2887",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"30_25_YB"
