"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite.x","WeekYearSite","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","YearMonthSite.y"
"1778",1115,"2025-06-27","Hedophyllum sessile","CB",2,1.25,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",191,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1779",1115,"2025-06-27","Hedophyllum sessile","CB",2,1.25,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",192,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1780",1116,"2025-06-27","Hedophyllum sessile","CB",3,8.33333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",190,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1781",1116,"2025-06-27","Hedophyllum sessile","CB",3,8.33333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",191,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1782",1116,"2025-06-27","Hedophyllum sessile","CB",3,8.33333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",192,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1783",1117,"2025-06-27","Hedophyllum sessile","CB",4,4.83333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",190,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1784",1117,"2025-06-27","Hedophyllum sessile","CB",4,4.83333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",191,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1785",1117,"2025-06-27","Hedophyllum sessile","CB",4,4.83333333333333,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",192,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1786",1118,"2025-06-27","Hedophyllum sessile","CB",5,0.8,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",190,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1787",1118,"2025-06-27","Hedophyllum sessile","CB",5,0.8,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",191,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1788",1118,"2025-06-27","Hedophyllum sessile","CB",5,0.8,26,6,25,"Jun 2025","Jun 2025_CB","26_25_CB","Blanco",192,"Jun 2025","CB",32.2616666666667,26,"Blanco",25,"Jun 2025_CB"
"1789",1119,"2025-07-09","Egregia menziesii","YB",1,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1790",1119,"2025-07-09","Egregia menziesii","YB",1,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1791",1119,"2025-07-09","Egregia menziesii","YB",1,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1792",1120,"2025-07-09","Egregia menziesii","YB",2,0.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1793",1120,"2025-07-09","Egregia menziesii","YB",2,0.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1794",1120,"2025-07-09","Egregia menziesii","YB",2,0.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1795",1121,"2025-07-09","Egregia menziesii","YB",3,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1796",1121,"2025-07-09","Egregia menziesii","YB",3,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1797",1121,"2025-07-09","Egregia menziesii","YB",3,0,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1798",1122,"2025-07-09","Hedophyllum sessile","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1799",1122,"2025-07-09","Hedophyllum sessile","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1800",1122,"2025-07-09","Hedophyllum sessile","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1801",1123,"2025-07-09","Hedophyllum sessile","YB",2,7.85714285714286,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1802",1123,"2025-07-09","Hedophyllum sessile","YB",2,7.85714285714286,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1803",1123,"2025-07-09","Hedophyllum sessile","YB",2,7.85714285714286,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1804",1124,"2025-07-09","Hedophyllum sessile","YB",3,1.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1805",1124,"2025-07-09","Hedophyllum sessile","YB",3,1.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1806",1124,"2025-07-09","Hedophyllum sessile","YB",3,1.4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1807",1125,"2025-07-09","Hedophyllum sessile","YB",4,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1808",1125,"2025-07-09","Hedophyllum sessile","YB",4,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1809",1125,"2025-07-09","Hedophyllum sessile","YB",4,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1810",1126,"2025-07-09","Hedophyllum sessile","YB",5,4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1811",1126,"2025-07-09","Hedophyllum sessile","YB",5,4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1812",1126,"2025-07-09","Hedophyllum sessile","YB",5,4,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1813",1127,"2025-07-09","Postelsia palmaeformis","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1814",1127,"2025-07-09","Postelsia palmaeformis","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1815",1127,"2025-07-09","Postelsia palmaeformis","YB",1,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1816",1128,"2025-07-09","Postelsia palmaeformis","YB",2,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1817",1128,"2025-07-09","Postelsia palmaeformis","YB",2,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1818",1128,"2025-07-09","Postelsia palmaeformis","YB",2,1.5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1819",1129,"2025-07-09","Postelsia palmaeformis","YB",3,8,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1820",1129,"2025-07-09","Postelsia palmaeformis","YB",3,8,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1821",1129,"2025-07-09","Postelsia palmaeformis","YB",3,8,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1822",1130,"2025-07-09","Postelsia palmaeformis","YB",4,6.33333333333333,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1823",1130,"2025-07-09","Postelsia palmaeformis","YB",4,6.33333333333333,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1824",1130,"2025-07-09","Postelsia palmaeformis","YB",4,6.33333333333333,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1825",1131,"2025-07-09","Postelsia palmaeformis","YB",5,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",241,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1826",1131,"2025-07-09","Postelsia palmaeformis","YB",5,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",242,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1827",1131,"2025-07-09","Postelsia palmaeformis","YB",5,5,28,7,25,"Jul 2025","Jul 2025_YB","28_25_YB","Perpetua",243,"Jul 2025","YB",114.64,28,"Perpetua",25,"Jul 2025_YB"
"1845",1149,"2025-07-12","Egregia menziesii","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1846",1149,"2025-07-12","Egregia menziesii","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1847",1149,"2025-07-12","Egregia menziesii","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1848",1150,"2025-07-12","Egregia menziesii","FC",2,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1849",1150,"2025-07-12","Egregia menziesii","FC",2,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1850",1150,"2025-07-12","Egregia menziesii","FC",2,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1851",1151,"2025-07-12","Egregia menziesii","FC",3,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1852",1151,"2025-07-12","Egregia menziesii","FC",3,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1853",1151,"2025-07-12","Egregia menziesii","FC",3,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1854",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1855",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1856",1152,"2025-07-12","Egregia menziesii","FC",4,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1857",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1858",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1859",1153,"2025-07-12","Egregia menziesii","FC",5,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1863",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1864",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1865",1155,"2025-07-12","Hedophyllum sessile","FC",1,0,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1866",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1867",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1868",1156,"2025-07-12","Hedophyllum sessile","FC",2,2,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1869",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1870",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1871",1157,"2025-07-12","Hedophyllum sessile","FC",3,4,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1872",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",226,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1873",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",227,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1874",1158,"2025-07-12","Hedophyllum sessile","FC",4,3,28,7,25,"Jul 2025","Jul 2025_FC","28_25_FC","Foulweather",228,"Jul 2025","FC",58.2883333333333,28,"Foulweather",25,"Jul 2025_FC"
"1878",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1879",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1880",1160,"2025-07-14","Hedophyllum sessile","SH",1,8.375,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1881",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1882",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1883",1161,"2025-07-14","Hedophyllum sessile","SH",2,4.16666666666667,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1884",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1885",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1886",1162,"2025-07-14","Hedophyllum sessile","SH",3,5.22222222222222,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1887",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1888",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1889",1163,"2025-07-14","Hedophyllum sessile","SH",4,4.2,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1890",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",235,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1891",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",236,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1892",1164,"2025-07-14","Hedophyllum sessile","SH",5,0,28,7,25,"Jul 2025","Jul 2025_SH","28_25_SH","Perpetua",237,"Jul 2025","SH",33.1733333333333,28,"Perpetua",25,"Jul 2025_SH"
"1893",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1894",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1895",1165,"2025-07-22","Egregia menziesii","YB",1,0,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1896",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1897",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1898",1166,"2025-07-22","Egregia menziesii","YB",2,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1899",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1900",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1901",1167,"2025-07-22","Egregia menziesii","YB",3,0.2,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1902",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1903",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1904",1168,"2025-07-22","Laminaria sinclairii","YB",1,133,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1905",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1906",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1907",1169,"2025-07-22","Laminaria sinclairii","YB",2,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1908",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1909",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1910",1170,"2025-07-22","Laminaria sinclairii","YB",3,46,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1911",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1912",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1913",1171,"2025-07-22","Laminaria sinclairii","YB",4,40,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1914",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1915",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1916",1172,"2025-07-22","Laminaria sinclairii","YB",5,55,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1917",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1918",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1919",1173,"2025-07-22","Postelsia palmaeformis","YB",1,5,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1920",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1921",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",245,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1922",1174,"2025-07-22","Postelsia palmaeformis","YB",2,3,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",246,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
"1923",1175,"2025-07-22","Postelsia palmaeformis","YB",3,5.33333333333333,30,7,25,"Jul 2025","Jul 2025_YB","30_25_YB","Perpetua",244,"Jul 2025","YB",114.64,30,"Perpetua",25,"Jul 2025_YB"
